Opportunity Number;Supplies Subgroup;Supplies Group;Sales Stage Change Count;Total Days Identified Through Closing;Total Days Identified Through Qualified;Opportunity Amount USD;Client Size By Revenue;Client Size By Employee Count;Revenue From Client Past Two Years;Competitor Type;Deal Size Category;Lat;Lon;Country_Code;Country;ID;Probabilidad
8275631.0;Shelters & RV;Performance & Non-auto;7;32;32;800000;1;1;0;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.39829934
8539221.0;Motorcycle Parts;Performance & Non-auto;3;2;2;800000;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.58685744
9432161.0;Towing & Hitches;Car Accessories;2;7;7;800000;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.30909747
9790769.0;Motorcycle Parts;Performance & Non-auto;5;1;1;800000;1;1;3;Unknown;7;-11.523088;-73.125;6;Peru;6;0.77396977
7173288.0;Shelters & RV;Performance & Non-auto;3;13;13;800000;1;5;0;Known;7;5.309766;-66.401367;7;Venezuela;7;0.29359946
7864391.0;Exterior Accessories;Car Accessories;2;16;16;800;1;1;0;Unknown;7;5.309766;-66.401367;7;Venezuela;7;0.25828522
6636813.0;Batteries & Accessories;Car Accessories;6;16;6;798778;3;3;4;None;7;-1.230374;-78.75;5;Ecuador;5;0.7564355
6636813.0;Batteries & Accessories;Car Accessories;6;16;6;798778;3;3;4;None;7;-1.230374;-78.75;5;Ecuador;5;0.7564355
7482646.0;Motorcycle Parts;Performance & Non-auto;2;36;36;798325;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.19840756
7312616.0;Garage & Car Care;Car Accessories;2;0;0;797860;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.3359533
8167633.0;Exterior Accessories;Car Accessories;3;5;5;797074;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.5323234
8138367.0;Exterior Accessories;Car Accessories;4;5;5;796797;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.6116588
6541296.0;Garage & Car Care;Car Accessories;5;11;11;792400;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.5926395
7113368.0;Exterior Accessories;Car Accessories;5;29;29;790000;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.39436933
7827939.0;Performance Parts;Performance & Non-auto;6;35;35;790000;1;1;4;Unknown;7;-9.275622;-75.585938;6;Peru;6;0.67775327
9895125.0;Batteries & Accessories;Car Accessories;5;6;6;790000;1;1;0;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.601602
7983597.0;Shelters & RV;Performance & Non-auto;5;19;17;782000;1;1;1;Known;7;-5.965754;-79.453125;6;Peru;6;0.6826251
8491169.0;Shelters & RV;Performance & Non-auto;4;17;17;780001;1;1;0;Unknown;7;-11.005904;-47.109375;2;Brasil;2;0.42225894
7612331.0;Shelters & RV;Performance & Non-auto;3;34;34;780000;1;1;4;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.48535445
5806315.0;Motorcycle Parts;Performance & Non-auto;5;50;50;780000;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.32948074
8392303.0;Shelters & RV;Performance & Non-auto;5;13;13;780000;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.55857223
7485567.0;Batteries & Accessories;Car Accessories;6;9;9;775366;1;3;4;Known;7;-24.367114;-68.730469;3;Chile;3;0.7194558
6426634.0;Batteries & Accessories;Car Accessories;3;18;18;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.2477835
7322652.0;Interior Accessories;Car Accessories;5;35;35;775073;5;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.37286487
7350064.0;Interior Accessories;Car Accessories;4;22;22;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.3474847
7451838.0;Shelters & RV;Performance & Non-auto;2;9;9;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.28909832
7553845.0;Batteries & Accessories;Car Accessories;2;18;18;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.20576213
7597939.0;Interior Accessories;Car Accessories;4;27;27;775073;1;1;2;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.64099634
7627684.0;Replacement Parts;Car Accessories;2;13;13;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.22531474
7688249.0;Batteries & Accessories;Car Accessories;4;42;42;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.29067418
7749605.0;Motorcycle Parts;Performance & Non-auto;2;19;19;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.20576213
7827520.0;Batteries & Accessories;Car Accessories;2;21;21;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.20576213
7923799.0;Garage & Car Care;Car Accessories;2;7;7;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.30909747
8037685.0;Garage & Car Care;Car Accessories;4;2;2;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.63409656
8104931.0;Exterior Accessories;Car Accessories;2;16;16;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.21236537
8187459.0;Exterior Accessories;Car Accessories;1;0;0;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.6178174
8187467.0;Exterior Accessories;Car Accessories;1;0;0;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.6178174
8235777.0;Shelters & RV;Performance & Non-auto;3;8;8;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.4569139
8396605.0;Shelters & RV;Performance & Non-auto;2;6;6;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.30909747
8405200.0;Exterior Accessories;Car Accessories;2;23;23;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.20576213
8504355.0;Exterior Accessories;Car Accessories;7;24;24;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.399725
9721737.0;Batteries & Accessories;Car Accessories;1;0;0;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.6178174
9790422.0;Motorcycle Parts;Performance & Non-auto;3;5;5;775073;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.5323234
9840499.0;Exterior Accessories;Car Accessories;3;6;6;775073;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.51820666
7257923.0;Batteries & Accessories;Car Accessories;2;0;0;772289;5;3;1;Unknown;7;-23.079732;-48.867188;2;Brasil;2;0.57599074
6019229.0;Batteries & Accessories;Car Accessories;5;47;40;770000;5;1;4;Known;7;-24.367114;-68.730469;3;Chile;3;0.583362
7397918.0;Batteries & Accessories;Car Accessories;4;20;20;768000;1;1;4;None;7;4.390229;-74.003906;4;Colombia;4;0.66038316
8187504.0;Shelters & RV;Performance & Non-auto;2;20;20;763972;1;1;3;Unknown;7;-9.275622;-75.585938;6;Peru;6;0.30086696
8187855.0;Towing & Hitches;Car Accessories;2;3;3;760500;1;1;0;Unknown;7;-9.275622;-75.585938;6;Peru;6;0.330353
6725655.0;Shelters & RV;Performance & Non-auto;4;3;2;759312;4;1;4;Known;7;-11.523088;-73.125;6;Peru;6;0.77076524
6711673.0;Replacement Parts;Car Accessories;6;34;34;755813;4;1;0;Unknown;7;-23.079732;-48.867188;2;Brasil;2;0.38186115
10023625.0;Exterior Accessories;Car Accessories;2;3;0;751263;1;1;0;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.3359533
7332925.0;Replacement Parts;Car Accessories;3;16;16;750000;1;1;4;Known;7;-16.130262;-63.808594;1;Bolivia;1;0.58001447
7488834.0;Batteries & Accessories;Car Accessories;2;0;0;750000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.3359533
7553119.0;Shelters & RV;Performance & Non-auto;3;48;48;750000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.2340473
8219135.0;Performance Parts;Performance & Non-auto;1;0;0;750000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.5880559
8219142.0;Performance Parts;Performance & Non-auto;1;0;0;750000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.5880559
8249051.0;Performance Parts;Performance & Non-auto;1;0;0;750000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.5880559
8269580.0;Performance Parts;Performance & Non-auto;1;0;0;750000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.5880559
5410369.0;Batteries & Accessories;Car Accessories;3;1;1;750000;2;4;0;Unknown;7;-7.536764;-57.304687;2;Brasil;2;0.58685744
6705834.0;Batteries & Accessories;Car Accessories;2;32;32;750000;4;4;0;Known;7;-11.005904;-47.109375;2;Brasil;2;0.20576213
9405600.0;Motorcycle Parts;Performance & Non-auto;3;12;12;750000;1;1;0;None;7;-7.536764;-57.304687;2;Brasil;2;0.32437795
6433040.0;Interior Accessories;Car Accessories;3;42;42;750000;4;5;0;Known;7;-24.367114;-68.730469;3;Chile;3;0.2340473
6965905.0;Replacement Parts;Car Accessories;4;20;20;750000;1;1;0;Known;7;-24.367114;-68.730469;3;Chile;3;0.3745935
7409789.0;Batteries & Accessories;Car Accessories;5;19;19;750000;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.5394364
7511010.0;Shelters & RV;Performance & Non-auto;8;21;21;750000;3;1;2;Known;7;-24.367114;-68.730469;3;Chile;3;0.6986452
6958354.0;Motorcycle Parts;Performance & Non-auto;2;18;18;750000;5;1;0;Known;7;4.696879;-77.124023;4;Colombia;4;0.20576213
7576047.0;Exterior Accessories;Car Accessories;3;27;27;750000;1;1;3;Unknown;7;4.390229;-74.003906;4;Colombia;4;0.5651107
7633965.0;Replacement Parts;Car Accessories;4;38;38;750000;1;1;0;Known;7;6.83917;-74.179688;4;Colombia;4;0.29067418
7871760.0;Interior Accessories;Car Accessories;2;0;0;750000;1;1;0;None;7;6.83917;-74.179688;4;Colombia;4;0.3359533
7969042.0;Motorcycle Parts;Performance & Non-auto;2;4;4;750000;1;1;0;Unknown;7;4.390229;-74.003906;4;Colombia;4;0.31834504
5810060.0;Garage & Car Care;Car Accessories;3;4;4;750000;4;5;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.5673339
8075985.0;Batteries & Accessories;Car Accessories;2;27;27;750000;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.20576213
9417433.0;Motorcycle Parts;Performance & Non-auto;2;6;6;750000;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.30909747
9483127.0;Batteries & Accessories;Car Accessories;3;4;4;750000;1;1;0;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.5673339
9858019.0;Exterior Accessories;Car Accessories;2;0;0;750000;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.3359533
9383644.0;Performance Parts;Performance & Non-auto;2;23;23;750000;1;1;0;Unknown;7;7.318882;-65.170898;7;Venezuela;7;0.20576213
6573113.0;Exterior Accessories;Car Accessories;8;19;16;748000;5;5;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.5599135
7482442.0;Shelters & RV;Performance & Non-auto;6;45;45;742000;5;1;4;Known;7;-1.230374;-78.75;5;Ecuador;5;0.56554306
7181298.0;Shelters & RV;Performance & Non-auto;6;43;34;740000;4;4;0;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.38186115
7773911.0;Batteries & Accessories;Car Accessories;2;0;0;736196;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.3359533
9623837.0;Interior Accessories;Car Accessories;3;10;10;734212;1;1;0;Known;7;-23.079732;-48.867188;2;Brasil;2;0.3540517
6755529.0;Shelters & RV;Performance & Non-auto;3;8;7;734000;4;3;0;Known;7;-24.367114;-68.730469;3;Chile;3;0.52196544
6825040.0;Shelters & RV;Performance & Non-auto;3;16;16;730000;1;4;0;Known;7;-24.367114;-68.730469;3;Chile;3;0.28344306
7336399.0;Batteries & Accessories;Car Accessories;4;7;7;730000;1;1;0;Known;7;-1.230374;-78.75;5;Ecuador;5;0.6008811
7527579.0;Batteries & Accessories;Car Accessories;4;22;22;729000;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.3474847
7528030.0;Shelters & RV;Performance & Non-auto;5;9;4;728000;1;1;0;Known;7;6.83917;-74.179688;4;Colombia;4;0.635554
6711396.0;Motorcycle Parts;Performance & Non-auto;4;5;1;723969;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.63409656
8299844.0;Shelters & RV;Performance & Non-auto;4;18;18;723000;1;1;0;None;7;-1.230374;-78.75;5;Ecuador;5;0.3877522
6286260.0;Interior Accessories;Car Accessories;6;20;17;719000;1;1;0;Known;7;-11.523088;-73.125;6;Peru;6;0.5599135
7571979.0;Motorcycle Parts;Performance & Non-auto;2;13;13;717;1;1;0;Unknown;7;7.928675;-67.5;7;Venezuela;7;0.28555897
8502318.0;Motorcycle Parts;Performance & Non-auto;3;7;7;716000;1;1;3;Unknown;7;-11.005904;-47.109375;2;Brasil;2;0.74265313
7326983.0;Batteries & Accessories;Car Accessories;6;44;44;714000;3;2;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.3675248
8512355.0;Shelters & RV;Performance & Non-auto;3;9;9;714000;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.3601808
7925597.0;Exterior Accessories;Car Accessories;2;2;2;709967;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.3359533
8167376.0;Motorcycle Parts;Performance & Non-auto;3;4;3;708000;1;1;0;Unknown;7;7.928675;-67.5;7;Venezuela;7;0.5807324
6348376.0;Motorcycle Parts;Performance & Non-auto;4;7;7;706105;5;5;3;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.7530617
8257232.0;Exterior Accessories;Car Accessories;2;0;0;700000;1;1;0;Known;7;-16.130262;-63.808594;1;Bolivia;1;0.3359533
8327466.0;Shelters & RV;Performance & Non-auto;3;27;27;700000;1;1;4;Known;7;-16.130262;-63.808594;1;Bolivia;1;0.5636161
6583927.0;Garage & Car Care;Car Accessories;3;26;26;700000;1;1;0;Known;7;-7.536764;-57.304687;2;Brasil;2;0.2477835
6669982.0;Shelters & RV;Performance & Non-auto;2;29;29;700000;4;5;4;Known;7;-11.005904;-47.109375;2;Brasil;2;0.26864347
7198415.0;Exterior Accessories;Car Accessories;2;2;2;700000;5;5;0;Known;7;-7.536764;-57.304687;2;Brasil;2;0.3359533
6696686.0;Exterior Accessories;Car Accessories;3;4;4;700000;1;1;4;Known;7;-24.367114;-68.730469;3;Chile;3;0.7679633
7918454.0;Batteries & Accessories;Car Accessories;2;13;13;700000;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.22531474
8454160.0;Shelters & RV;Performance & Non-auto;4;15;15;700000;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.425329
9529520.0;Batteries & Accessories;Car Accessories;3;11;11;700000;1;1;0;Known;7;-24.367114;-68.730469;3;Chile;3;0.3540517
6526014.0;Motorcycle Parts;Performance & Non-auto;3;13;13;700000;1;4;0;Unknown;7;4.696879;-77.124023;4;Colombia;4;0.29359946
6560664.0;Batteries & Accessories;Car Accessories;5;37;37;700000;3;3;0;Known;7;4.390229;-74.003906;4;Colombia;4;0.32948074
7693325.0;Motorcycle Parts;Performance & Non-auto;3;5;5;700000;1;1;0;Unknown;7;6.83917;-74.179688;4;Colombia;4;0.5323234
9466462.0;Exterior Accessories;Car Accessories;3;4;4;700000;1;1;0;Unknown;7;4.696879;-77.124023;4;Colombia;4;0.5673339
6841298.0;Shelters & RV;Performance & Non-auto;2;8;8;700000;1;1;0;Known;7;-1.230374;-78.75;5;Ecuador;5;0.30118772
7621221.0;Interior Accessories;Car Accessories;3;5;5;700000;1;1;3;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.7679633
7864496.0;Shelters & RV;Performance & Non-auto;2;6;6;700000;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.30909747
8549652.0;Batteries & Accessories;Car Accessories;2;4;4;700000;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.31834504
9547902.0;Batteries & Accessories;Car Accessories;4;7;7;700000;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.6008811
9762287.0;Exterior Accessories;Car Accessories;3;7;7;700000;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.51820666
7459484.0;Batteries & Accessories;Car Accessories;3;12;12;700000;4;4;0;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.32437795
7576446.0;Towing & Hitches;Car Accessories;2;26;26;700000;1;1;4;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.26353604
8357478.0;Interior Accessories;Car Accessories;3;6;6;700000;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.51820666
7782069.0;Shelters & RV;Performance & Non-auto;2;27;27;700000;1;1;0;Unknown;7;7.928675;-67.5;7;Venezuela;7;0.20576213
7092661.0;Batteries & Accessories;Car Accessories;3;64;64;697674;5;1;0;Unknown;7;-23.079732;-48.867188;2;Brasil;2;0.2340473
7136252.0;Batteries & Accessories;Car Accessories;2;13;13;697674;1;1;0;Unknown;7;-23.079732;-48.867188;2;Brasil;2;0.22531474
7804870.0;Shelters & RV;Performance & Non-auto;2;16;16;697674;1;1;0;Unknown;7;-11.005904;-47.109375;2;Brasil;2;0.21236537
8219921.0;Tires & Wheels;Tires & Wheels;4;23;23;697674;1;1;0;Unknown;7;-7.536764;-57.304687;2;Brasil;2;0.3135458
8532936.0;Garage & Car Care;Car Accessories;2;10;10;697674;1;1;0;Unknown;7;-11.005904;-47.109375;2;Brasil;2;0.2860889
7175969.0;Motorcycle Parts;Performance & Non-auto;3;25;0;697566;1;5;2;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.7484688
7450983.0;Performance Parts;Performance & Non-auto;5;38;22;697566;5;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.50313115
6508132.0;Garage & Car Care;Car Accessories;6;11;9;695282;5;5;2;Unknown;7;-9.275622;-75.585938;6;Peru;6;0.7213074
9601325.0;Motorcycle Parts;Performance & Non-auto;1;0;0;695088;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.6178174
;Shelters & RV;Performance & Non-auto;10;31;31;695064;1;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.39829934
9863917.0;Exterior Accessories;Car Accessories;2;8;8;693334;1;1;4;Unknown;7;-7.536764;-57.304687;2;Brasil;2;0.53084594
5929659.0;Performance Parts;Performance & Non-auto;6;34;21;690000;2;3;4;Known;7;-9.275622;-75.585938;6;Peru;6;0.6973637
6358432.0;Motorcycle Parts;Performance & Non-auto;5;19;19;690000;1;4;0;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.5394364
6622786.0;Batteries & Accessories;Car Accessories;5;26;26;689000;1;1;4;Unknown;7;4.390229;-74.003906;4;Colombia;4;0.6750576
6586935.0;Motorcycle Parts;Performance & Non-auto;2;0;0;686279;1;4;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.3359533
5984919.0;Replacement Parts;Car Accessories;4;4;4;684151;3;2;0;Unknown;7;-11.005904;-47.109375;2;Brasil;2;0.63409656
6316319.0;Batteries & Accessories;Car Accessories;4;16;16;684000;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.425329
7220710.0;Towing & Hitches;Car Accessories;3;2;2;683000;5;1;4;Known;7;-1.230374;-78.75;5;Ecuador;5;0.7679633
7686745.0;Shelters & RV;Performance & Non-auto;5;6;3;682195;1;1;3;Unknown;7;5.309766;-66.401367;7;Venezuela;7;0.7536413
9469283.0;Batteries & Accessories;Car Accessories;2;3;3;681408;1;1;4;Known;7;-1.230374;-78.75;5;Ecuador;5;0.5711347
6334995.0;Replacement Parts;Car Accessories;4;19;19;679000;5;2;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.3745935
9834124.0;Interior Accessories;Car Accessories;5;1;1;678300;1;1;4;Unknown;7;5.309766;-66.401367;7;Venezuela;7;0.7536413
7154174.0;Shelters & RV;Performance & Non-auto;2;3;3;675000;4;5;0;Known;7;-24.367114;-68.730469;3;Chile;3;0.330353
7960135.0;Towing & Hitches;Car Accessories;3;25;25;675000;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.2477835
6969376.0;Exterior Accessories;Car Accessories;3;17;17;670000;5;1;0;Known;7;-5.965754;-79.453125;6;Peru;6;0.26366892
6280731.0;Towing & Hitches;Car Accessories;2;32;32;670000;1;1;0;Known;7;7.928675;-67.5;7;Venezuela;7;0.20576213
6579643.0;Garage & Car Care;Car Accessories;5;28;25;669369;5;1;4;Unknown;7;-9.275622;-75.585938;6;Peru;6;0.6750576
7188854.0;Batteries & Accessories;Car Accessories;4;3;3;667463;1;4;0;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.63409656
7188274.0;Towing & Hitches;Car Accessories;3;15;15;662998;5;2;0;None;7;-24.367114;-68.730469;3;Chile;3;0.28344306
8034316.0;Garage & Car Care;Car Accessories;4;29;29;662000;1;1;0;Unknown;7;4.390229;-74.003906;4;Colombia;4;0.29908243
6690598.0;Exterior Accessories;Car Accessories;3;22;22;661000;1;1;0;Known;7;-1.230374;-78.75;5;Ecuador;5;0.2477835
8494482.0;Motorcycle Parts;Performance & Non-auto;3;20;20;660000;1;1;0;Known;7;-5.965754;-79.453125;6;Peru;6;0.2477835
8043061.0;Shelters & RV;Performance & Non-auto;3;13;13;657894;1;1;0;Known;7;-23.079732;-48.867188;2;Brasil;2;0.29359946
6197138.0;Motorcycle Parts;Performance & Non-auto;2;89;89;657890;1;5;0;Unknown;7;-23.079732;-48.867188;2;Brasil;2;0.19840756
9602944.0;Batteries & Accessories;Car Accessories;2;6;6;657000;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.30909747
9814593.0;Batteries & Accessories;Car Accessories;2;2;2;655125;1;1;0;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.3359533
7469585.0;Batteries & Accessories;Car Accessories;4;49;49;651061;1;1;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.29067418
6687350.0;Motorcycle Parts;Performance & Non-auto;2;5;5;650060;1;1;0;Known;7;-24.367114;-68.730469;3;Chile;3;0.30845472
6383745.0;Interior Accessories;Car Accessories;3;10;10;650000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.3540517
7549520.0;Shelters & RV;Performance & Non-auto;4;26;26;650000;1;1;4;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.63947165
8194132.0;Batteries & Accessories;Car Accessories;1;0;0;650000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.5880559
8256990.0;Batteries & Accessories;Car Accessories;2;0;0;650000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.3359533
8287165.0;Batteries & Accessories;Car Accessories;4;30;30;650000;1;1;4;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.63947165
8519274.0;Batteries & Accessories;Car Accessories;2;0;0;650000;1;1;0;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.3359533
7296503.0;Motorcycle Parts;Performance & Non-auto;2;2;2;650000;5;1;0;None;7;-24.367114;-68.730469;3;Chile;3;0.3359533
8524852.0;Shelters & RV;Performance & Non-auto;4;28;22;650000;1;1;2;Known;7;-24.367114;-68.730469;3;Chile;3;0.6588828
6679391.0;Shelters & RV;Performance & Non-auto;5;27;27;650000;5;1;0;Unknown;7;4.390229;-74.003906;4;Colombia;4;0.39436933
7029247.0;Interior Accessories;Car Accessories;3;29;29;650000;4;3;0;None;7;-1.230374;-78.75;5;Ecuador;5;0.2477835
7157417.0;Motorcycle Parts;Performance & Non-auto;9;11;11;650000;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.5926395
7274852.0;Replacement Parts;Car Accessories;7;44;44;650000;2;1;0;Known;7;-1.230374;-78.75;5;Ecuador;5;0.3675248
9681550.0;Garage & Car Care;Car Accessories;2;11;11;650000;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.2860889
7084889.0;Batteries & Accessories;Car Accessories;6;17;14;650000;5;4;4;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.70010877
9759976.0;Batteries & Accessories;Car Accessories;2;8;8;650000;1;1;0;Unknown;7;-9.275622;-75.585938;6;Peru;6;0.30118772
8407458.0;Batteries & Accessories;Car Accessories;3;12;12;650000;1;1;0;Known;7;7.928675;-67.5;7;Venezuela;7;0.32437795
6007629.0;Motorcycle Parts;Performance & Non-auto;3;4;4;649500;1;1;0;Known;7;-16.130262;-63.808594;1;Bolivia;1;0.5673339
6769915.0;Batteries & Accessories;Car Accessories;2;46;46;645000;1;1;0;Unknown;7;-11.523088;-73.125;6;Peru;6;0.19840756
7128968.0;Performance Parts;Performance & Non-auto;12;21;18;643191;2;5;3;Unknown;7;-16.130262;-63.808594;1;Bolivia;1;0.7013836
7194729.0;Replacement Parts;Car Accessories;5;4;1;643000;1;1;4;Known;7;7.318882;-65.170898;7;Venezuela;7;0.7536413
6262467.0;Exterior Accessories;Car Accessories;2;0;0;640000;1;1;4;Unknown;7;-5.965754;-79.453125;6;Peru;6;0.5711347
5687675.0;Exterior Accessories;Car Accessories;6;74;74;639534;1;1;0;Known;7;-23.079732;-48.867188;2;Brasil;2;0.3675248
6995882.0;Towing & Hitches;Car Accessories;4;64;64;638000;1;1;0;Unknown;7;5.309766;-66.401367;7;Venezuela;7;0.29067418
9724606.0;Batteries & Accessories;Car Accessories;2;1;1;635000;1;1;0;Unknown;7;-1.230374;-78.75;5;Ecuador;5;0.3359533
6492141.0;Interior Accessories;Car Accessories;6;18;18;631954;1;1;0;Known;7;-11.523088;-73.125;6;Peru;6;0.5463575
6790921.0;Performance Parts;Performance & Non-auto;2;1;1;629000;1;5;0;Unknown;7;-24.367114;-68.730469;3;Chile;3;0.3359533
